"Freq [GHz]","dB(St(Microstrip_1B_T1,Microstrip_1B_T1)) []","dB(St(Microstrip_1B_T2,Microstrip_1B_T1)) []"
10.01,-29.0389383485954,-0.625361119837435
10.02,-29.043406980398,-0.625990308406841
10.03,-29.0479065537632,-0.62661951016977
10.04,-29.0524370989957,-0.627248725098698
10.05,-29.0569986466539,-0.627877953164862
10.06,-29.0615912275508,-0.628507194339744
10.07,-29.0662148727546,-0.629136448593996
10.08,-29.0708696135893,-0.629765715898257
10.09,-29.0755554816362,-0.630394996222776
10.1,-29.0802725087336,-0.631024289537522
10.11,-29.0850207269788,-0.631653595811692
10.12,-29.0898001687279,-0.632282915014669
10.13,-29.0946108665977,-0.632912247115219
10.14,-29.0994528534659,-0.633541592082273
10.15,-29.1043261624705,-0.634170949883112
10.16,-29.1092308270147,-0.634800320486626
10.17,-29.1141668807628,-0.635429703859323
10.18,-29.1191343576448,-0.636059099968735
10.19,-29.124133291856,-0.636688508781874
10.2,-29.129163717857,-0.637317930264668
10.21,-29.134225670376,-0.637947364383628
10.22,-29.1393191844089,-0.638576811104288
10.23,-29.1444442952205,-0.639206270392078
10.24,-29.1496010383453,-0.639835742212182
10.25,-29.1547894495885,-0.640465226529278
10.26,-29.160009565027,-0.641094723307661
10.27,-29.1652614210096,-0.641724232511339
10.28,-29.1705450541595,-0.64235375410413
10.29,-29.1758605013736,-0.642983288049179
10.3,-29.1812077998249,-0.64361283430992
10.31,-29.1865869869617,-0.644242392848472
10.32,-29.19199810051,-0.644871963626952
10.33,-29.1974411784755,-0.64550154660812
10.34,-29.2029162591413,-0.646131141753347
10.35,-29.2084233810719,-0.646760749023509
10.36,-29.2139625831126,-0.647390368379682
10.37,-29.2195339043913,-0.648019999782285
10.38,-29.2251373843198,-0.64864964319206
10.39,-29.2307730625935,-0.649279298568668
10.4,-29.2364409791939,-0.649908965871567
10.41,-29.2421411743885,-0.650538645059771
10.42,-29.2478736887329,-0.651168336092663
10.43,-29.2536385630709,-0.651798038928132
10.44,-29.2594358385372,-0.65242775352497
10.45,-29.2652655565558,-0.653057479840293
10.46,-29.2711277588437,-0.653687217832461
10.47,-29.2770224874107,-0.654316967458038
10.48,-29.2829497845611,-0.654946728674044
10.49,-29.2889096928936,-0.655576501436548
10.5,-29.2949022553046,-0.656206285702062
10.51,-29.3009275149876,-0.656836081426377
10.52,-29.3069855154351,-0.657465888564948
10.53,-29.3130763004385,-0.658095707072359
10.54,-29.3191999140924,-0.658725536904236
10.55,-29.3253564007917,-0.659355378014402
10.56,-29.3315458052362,-0.659985230357215
10.57,-29.3377681724296,-0.660615093886081
10.58,-29.3440235476825,-0.661244968554673
10.59,-29.3503119766117,-0.661874854316347
10.6,-29.3566335051429,-0.662504751123274
10.61,-29.3629881795117,-0.663134658928048
10.62,-29.3693760462646,-0.663764577682983
10.63,-29.3757971522601,-0.664394507339636
10.64,-29.3822515446699,-0.665024447849221
10.65,-29.388739270982,-0.665654399163271
10.66,-29.3952603789987,-0.666284361232401
10.67,-29.4018149168406,-0.666914334006589
10.68,-29.4084029329476,-0.66754431743664
10.69,-29.4150244760782,-0.668174311471748
10.7,-29.4216795953138,-0.668804316061365
10.71,-29.4283683400581,-0.669434331154923
10.72,-29.4350907600387,-0.670064356700883
10.73,-29.4418469053097,-0.670694392647983
10.74,-29.4486368262506,-0.671324438944187
10.75,-29.4554605735706,-0.671954495536901
10.76,-29.4623181983087,-0.672584562374544
10.77,-29.4692097518341,-0.673214639403418
10.78,-29.4761352858498,-0.673844726570713
10.79,-29.4830948523919,-0.674474823822979
10.8,-29.490088503833,-0.675104931106251
10.81,-29.4971162928819,-0.675735048366204
10.82,-29.504178272587,-0.676365175549057
10.83,-29.5112744963361,-0.676995312599563
10.84,-29.5184050178583,-0.677625459463003
10.85,-29.5255698912261,-0.678255616083289
10.86,-29.5327691708572,-0.678885782405426
10.87,-29.5400029115147,-0.679515958373162
10.88,-29.54727116831,-0.680146143930339
10.89,-29.5545739967034,-0.680776339020083
10.9,-29.5619114525062,-0.681406543585328
10.91,-29.569283591883,-0.682036757569246
10.92,-29.5766904713514,-0.682666980914107
10.93,-29.5841321477861,-0.683297213562512
10.94,-29.5916086784176,-0.68392745545521
10.95,-29.5991201208371,-0.684557706534781
10.96,-29.6066665329955,-0.68518796674194
10.97,-29.6142479732067,-0.685818236017953
10.98,-29.6218645001488,-0.686448514303037
10.99,-29.6295161728655,-0.687078801538104
11,-29.6372030507681,-0.687709097662707
11.01,-29.6449251936377,-0.688339402617097
11.02,-29.6526826616259,-0.688969716340263
11.03,-29.6604755152578,-0.689600038771763
11.04,-29.6683038154326,-0.690230369850118
11.05,-29.6761676234267,-0.690860709514616
11.06,-29.6840670008938,-0.691491057702726
11.07,-29.6920020098683,-0.692121414352948
11.08,-29.699972712767,-0.692751779402848
11.09,-29.7079791723901,-0.693382152790563
11.1,-29.7160214519233,-0.694012534452257
11.11,-29.72409961494,-0.694642924325393
11.12,-29.7322137254037,-0.695273322346594
11.13,-29.7403638476687,-0.695903728452155
11.14,-29.7485500464834,-0.696534142578302
11.15,-29.7567723869904,-0.697164564660567
11.16,-29.76503093473,-0.697794994634402
11.17,-29.7733257556435,-0.698425432435923
11.18,-29.7816569160715,-0.699055877999347
11.19,-29.7900244827582,-0.699686331259391
11.2,-29.7984285228542,-0.700316792150955
11.21,-29.8068691039167,-0.70094726060791
11.22,-29.8153462939132,-0.701577736564627
11.23,-29.8238601612218,-0.702208219954582
11.24,-29.832410774635,-0.702838710711097
11.25,-29.8409982033613,-0.703469208767402
11.26,-29.8496225170262,-0.704099714056514
11.27,-29.8582837856775,-0.704730226511323
11.28,-29.8669820797825,-0.705360746063673
11.29,-29.8757174702357,-0.705991272646423
11.3,-29.8844900283563,-0.706621806191183
11.31,-29.8932998258941,-0.707252346629891
11.32,-29.9021469350285,-0.707882893893183
11.33,-29.9110314283744,-0.708513447913501
11.34,-29.9199533789816,-0.709144008621281
11.35,-29.9289128603372,-0.709774575946875
11.36,-29.9379099463699,-0.710405149821213
11.37,-29.946944711451,-0.711035730174713
11.38,-29.9560172303967,-0.711666316937087
11.39,-29.9651275784708,-0.712296910038136
11.4,-29.974275831388,-0.712927509407911
11.41,-29.9834620653143,-0.713558114975443
11.42,-29.9926863568704,-0.714188726669829
11.43,-30.0019487831356,-0.714819344420085
11.44,-30.0112494216485,-0.715449968155108
11.45,-30.0205883504098,-0.716080597803116
11.46,-30.029965647885,-0.716711233292626
11.47,-30.0393813930078,-0.717341874551942
11.48,-30.0488356651807,-0.717972521507975
11.49,-30.0583285442803,-0.718603174089403
11.5,-30.0678601106574,-0.719233832223359
11.51,-30.0774304451414,-0.719864495837008
11.52,-30.0870396290416,-0.720495164857546
11.53,-30.0966877441506,-0.721125839211694
11.54,-30.1063748727477,-0.721756518826212
11.55,-30.1161010976004,-0.722387203627517
11.56,-30.1258665019672,-0.723017893541919
11.57,-30.1356711696017,-0.723648588495551
11.58,-30.1455151847543,-0.72427928841419
11.59,-30.1553986321752,-0.72490999322382
11.6,-30.1653215971165,-0.725540702849592
11.61,-30.1752841653374,-0.726171417217437
11.62,-30.1852864231044,-0.726802136251824
11.63,-30.1953284571965,-0.727432859878518
11.64,-30.2054103549057,-0.728063588021746
11.65,-30.2155322040424,-0.728694320606568
11.66,-30.2256940929372,-0.729325057557183
11.67,-30.235896110444,-0.729955798798387
11.68,-30.2461383459425,-0.730586544253801
11.69,-30.2564208893429,-0.73121729384785
11.7,-30.2667438310872,-0.731848047504215
11.71,-30.2771072621541,-0.732478805147029
11.72,-30.28751127406,-0.733109566699242
11.73,-30.2979559588639,-0.733740332084361
11.74,-30.3084414091707,-0.734371101225859
11.75,-30.3189677181334,-0.735001874047148
11.76,-30.3295349794558,-0.735632650470731
11.77,-30.3401432873981,-0.736263430419539
11.78,-30.3507927367782,-0.736894213816094
11.79,-30.3614834229762,-0.73752500058317
11.8,-30.3722154419376,-0.738155790643959
11.81,-30.382988890175,-0.738786583919401
11.82,-30.3938038647749,-0.739417380332352
11.83,-30.4046604633977,-0.740048179805068
11.84,-30.4155587842835,-0.74067898225904
11.85,-30.4264989262553,-0.741309787616675
11.86,-30.4374809887201,-0.741940595798929
11.87,-30.4485050716775,-0.742571406728019
11.88,-30.4595712757179,-0.743202220325325
11.89,-30.47067970203,-0.743833036512013
11.9,-30.4818304524022,-0.74446385520961
11.91,-30.4930236292275,-0.745094676339188
11.92,-30.5042593355064,-0.74572549982119
11.93,-30.5155376748529,-0.746356325578002
11.94,-30.5268587514951,-0.746987153529817
11.95,-30.5382226702797,-0.747617983596871
11.96,-30.5496295366792,-0.748248815700478
11.97,-30.5610794567913,-0.74887964976148
11.98,-30.5725725373456,-0.749510485699721
11.99,-30.584108885707,-0.750141323436265
12,-30.5956886098788,-0.75077216289103
12.01,-30.6073118185099,-0.751403003985343
12.02,-30.6189786208919,-0.752033846638118
12.03,-30.6306891269727,-0.752664690770557
12.04,-30.6424434473526,-0.753295536302337
12.05,-30.6542416932932,-0.753926383154
12.06,-30.6660839767189,-0.754557231244927
12.07,-30.6779704102231,-0.755188080495346
12.08,-30.6899011070714,-0.755818930824818
12.09,-30.7018761812067,-0.756449782154173
12.1,-30.7138957472526,-0.75708063440227
12.11,-30.7259599205187,-0.75771148748943
12.12,-30.7380688170041,-0.758342341334901
12.13,-30.750222553404,-0.758973195859193
12.14,-30.7624212471103,-0.759604050981021
12.15,-30.7746650162198,-0.760234906620386
12.16,-30.786953979539,-0.760865762697257
12.17,-30.799288256585,-0.761496619130908
12.18,-30.8116679675941,-0.762127475841143
12.19,-30.8240932335231,-0.762758332746863
12.2,-30.8365641760585,-0.7633891897686
12.21,-30.8490809176161,-0.7640200468247
12.22,-30.8616435813509,-0.764650903836207
12.23,-30.8742522911572,-0.765281760721105
12.24,-30.8869071716785,-0.765912617400048
12.25,-30.8996083483072,-0.766543473792115
12.26,-30.9123559471939,-0.767174329816438
12.27,-30.9251500952511,-0.767805185393538
12.28,-30.937990920157,-0.768436040441839
12.29,-30.950878550362,-0.769066894881584
12.3,-30.963813115095,-0.769697748632475
12.31,-30.9767947443654,-0.770328601613978
12.32,-30.9898235689711,-0.770959453745019
12.33,-31.0028997205037,-0.771590304946316
12.34,-31.0160233313527,-0.772221155136927
12.35,-31.0291945347113,-0.772852004236992
12.36,-31.0424134645823,-0.773482852166067
12.37,-31.0556802557825,-0.774113698843677
12.38,-31.0689950439516,-0.77474454419045
12.39,-31.0823579655524,-0.775375388125488
12.4,-31.0957691578804,-0.776006230568984
12.41,-31.1092287590714,-0.776637071441306
12.42,-31.1227369081006,-0.77726791066238
12.43,-31.1362937447941,-0.777898748152145
12.44,-31.1498994098329,-0.778529583830669
12.45,-31.1635540447592,-0.779160417618769
12.46,-31.1772577919818,-0.779791249436439
12.47,-31.1910107947829,-0.780422079204416
12.48,-31.2048131973221,-0.781052906842649
12.49,-31.2186651446472,-0.781683732271999
12.5,-31.2325667826957,-0.782314555413674
12.51,-31.2465182583026,-0.782945376188067
12.52,-31.2605197192066,-0.783576194515766
12.53,-31.274571314058,-0.78420701031786
12.54,-31.2886731924231,-0.784837823515585
12.55,-31.302825504792,-0.785468634029992
12.56,-31.3170284025846,-0.786099441782824
12.57,-31.3312820381563,-0.786730246694652
12.58,-31.3455865648065,-0.78736104868755
12.59,-31.3599421367846,-0.787991847683347
12.6,-31.3743489092961,-0.788622643603465
12.61,-31.3888070385085,-0.789253436369271
12.62,-31.4033166815636,-0.789884225904043
12.63,-31.4178779965759,-0.790515012129075
12.64,-31.4324911426466,-0.791145794966799
12.65,-31.4471562798689,-0.791776574339795
12.66,-31.4618735693331,-0.79240735017078
12.67,-31.4766431731347,-0.793038122382285
12.68,-31.4914652543838,-0.793668890896734
12.69,-31.5063399772092,-0.79429965563776
12.7,-31.5212675067704,-0.794930416528516
12.71,-31.5362480092587,-0.795561173492535
12.72,-31.5512816519088,-0.796191926452702
12.73,-31.5663686030082,-0.796822675333271
12.74,-31.5815090318998,-0.797453420058625
12.75,-31.5967031089923,-0.798084160551546
12.76,-31.6119510057697,-0.79871489673776
12.77,-31.6272528947962,-0.799345628540343
12.78,-31.6426089497246,-0.799976355884565
12.79,-31.6580193453071,-0.80060707869542
12.8,-31.6734842574,-0.801237796897888
12.81,-31.6890038629739,-0.801868510416913
12.82,-31.704578340119,-0.802499219177996
12.83,-31.7202078680594,-0.80312992310702
12.84,-31.7358926271548,-0.803760622130021
12.85,-31.7516327989136,-0.804391316173012
12.86,-31.7674285659969,-0.80502200516156
12.87,-31.7832801122343,-0.805652689022615
12.88,-31.7991876226237,-0.806283367683503
12.89,-31.8151512833477,-0.806914041070932
12.9,-31.8311712817784,-0.807544709112132
12.91,-31.847247806485,-0.808175371734182
12.92,-31.8633810472485,-0.808806028865269
12.93,-31.8795711950644,-0.809436680433623
12.94,-31.8958184421558,-0.810067326366589
12.95,-31.9121229819815,-0.810697966593317
12.96,-31.9284850092457,-0.811328601042987
12.97,-31.9449047199046,-0.81195922964367
12.98,-31.9613823111814,-0.812589852325303
12.99,-31.9779179815706,-0.813220469017167
13,-31.9945119308513,-0.813851079649348
13.01,-32.0111643600932,-0.814481684152102
13.02,-32.0278754716704,-0.815112282455496
13.03,-32.0446454692682,-0.815742874490161
13.04,-32.0614745578962,-0.816373460187577
13.05,-32.0783629438935,-0.817004039478976
13.06,-32.0953108349457,-0.817634612295994
13.07,-32.1123184400871,-0.818265178570269
13.08,-32.1293859697182,-0.818895738234242
13.09,-32.1465136356109,-0.819526291220155
13.1,-32.1637016509257,-0.820156837461684
13.11,-32.1809502302118,-0.820787376891052
13.12,-32.1982595894281,-0.821417909442537
13.13,-32.215629945949,-0.822048435050057
13.14,-32.2330615185735,-0.822678953646836
13.15,-32.250554527543,-0.823309465168628
13.16,-32.2681091945439,-0.823939969549338
13.17,-32.2857257427265,-0.824570466725134
13.18,-32.3034043967112,-0.825200956630962
13.19,-32.3211453825997,-0.825831439203019
13.2,-32.3389489279906,-0.826461914377539
13.21,-32.3568152619872,-0.827092382091125
13.22,-32.3747446152117,-0.827722842281304
13.23,-32.3927372198136,-0.828353294884321
13.24,-32.4107933094855,-0.828983739839404
13.25,-32.428913119474,-0.829614177084516
13.26,-32.4470968865862,-0.830244606557429
13.27,-32.465344849212,-0.830875028197447
13.28,-32.4836572473296,-0.831505441944517
13.29,-32.5020343225176,-0.83213584773775
13.3,-32.5204763179703,-0.832766245517799
13.31,-32.5389834785086,-0.833396635224907
13.32,-32.5575560505929,-0.834027016799978
13.33,-32.5761942823376,-0.834657390184616
13.34,-32.5948984235214,-0.835287755321308
13.35,-32.6136687256,-0.835918112151064
13.36,-32.6325054417238,-0.83654846061776
13.37,-32.6514088267448,-0.837178800663547
13.38,-32.6703791372352,-0.837809132233023
13.39,-32.6894166314983,-0.838439455269531
13.4,-32.7085215695813,-0.839069769717763
13.41,-32.7276942132897,-0.839700075521998
13.42,-32.7469348262042,-0.840330372628777
13.43,-32.7662436736893,-0.840960660983599
13.44,-32.7856210229091,-0.841590940532214
13.45,-32.8050671428437,-0.842221211221768
13.46,-32.8245823043021,-0.842851473000112
13.47,-32.8441667799349,-0.843481725813848
13.48,-32.8638208442489,-0.844111969612042
13.49,-32.8835447736248,-0.844742204342743
13.5,-32.9033388463286,-0.845372429955841
13.51,-32.923203342529,-0.846002646401057
13.52,-32.9431385443076,-0.846632853627979
13.53,-32.96314473568,-0.847263051587588
13.54,-32.9832222026067,-0.847893240231634
13.55,-33.00337123301,-0.848523419511455
13.56,-33.0235921167888,-0.849153589379215
13.57,-33.0438851458323,-0.849783749787766
13.58,-33.0642506140404,-0.850413900690054
13.59,-33.084688817336,-0.851044042041196
13.6,-33.1052000536787,-0.851674173794537
13.61,-33.1257846230846,-0.852304295904888
13.62,-33.1464428276431,-0.85293440832853
13.63,-33.1671749715257,-0.853564511020672
13.64,-33.1879813610136,-0.854194603938486
13.65,-33.208862304502,-0.854824687039012
13.66,-33.2298181125265,-0.855454760279811
13.67,-33.250849097775,-0.856084823619288
13.68,-33.271955575103,-0.856714877016618
13.69,-33.2931378615538,-0.857344920430427
13.7,-33.3143962763749,-0.85797495382126
13.71,-33.3357311410326,-0.858604977149817
13.72,-33.3571427792336,-0.859234990378496
13.73,-33.3786315169349,-0.859864993466182
13.74,-33.4001976823683,-0.860494986377377
13.75,-33.4218416060581,-0.861124969075369
13.76,-33.4435636208305,-0.861754941522173
13.77,-33.4653640618403,-0.862384903683652
13.78,-33.4872432665834,-0.863014855523494
13.79,-33.5092015749183,-0.863644797008081
13.8,-33.5312393290809,-0.864274728103491
13.81,-33.5533568737033,-0.864904648775467
13.82,-33.5755545558344,-0.865534558992505
13.83,-33.5978327249553,-0.866164458721816
13.84,-33.6201917329993,-0.866794347932895
13.85,-33.6426319343722,-0.867424226595198
13.86,-33.6651536859634,-0.868054094677353
13.87,-33.6877573471756,-0.868683952151481
13.88,-33.7104432799349,-0.869313798988234
13.89,-33.7332118487139,-0.869943635159846
13.9,-33.7560634205494,-0.870573460638944
13.91,-33.77899836506,-0.871203275398625
13.92,-33.8020170544712,-0.87183307941379
13.93,-33.8251198636235,-0.872462872657407
13.94,-33.8483071700063,-0.873092655106694
13.95,-33.8715793537632,-0.873722426737347
13.96,-33.8949367977215,-0.874352187526046
13.97,-33.9183798874058,-0.87498193745061
13.98,-33.9419090110594,-0.875611676488295
13.99,-33.9655245596675,-0.876241404619748
14,-33.9892269269688,-0.876871121822433
14.01,-34.0130165094856,-0.877500828079087
14.02,-34.0368937065331,-0.878130523369312
14.03,-34.0608589202474,-0.878760207676052
14.04,-34.0849125556001,-0.879389880981267
14.05,-34.1090550204228,-0.880019543268127
14.06,-34.1332867254229,-0.880649194521973
14.07,-34.1576080842066,-0.88127883472644
14.08,-34.182019513293,-0.881908463867843
14.09,-34.2065214321479,-0.882538081932494
14.1,-34.2311142631847,-0.883167688907187
14.11,-34.2557984318014,-0.883797284781194
14.12,-34.2805743663883,-0.88442686954132
14.13,-34.3054424983589,-0.885056443179068
14.14,-34.3304032621582,-0.885686005683008
14.15,-34.3554570952942,-0.886315557045396
14.16,-34.3806044383493,-0.886945097257811
14.17,-34.4058457350043,-0.88757462631331
14.18,-34.4311814320539,-0.888204144204524
14.19,-34.4566119794361,-0.888833650926299
14.2,-34.4821378302407,-0.889463146474047
14.21,-34.5077594407354,-0.890092630844449
14.22,-34.5334772703822,-0.890722104032269
14.23,-34.5592917818611,-0.891351566036536
14.24,-34.5852034410865,-0.891981016856044
14.25,-34.6112127172221,-0.892610456488976
14.26,-34.6373200827119,-0.893239884936499
14.27,-34.6635260132853,-0.893869302199142
14.28,-34.6898309879843,-0.894498708278489
14.29,-34.7162354891824,-0.89512810317794
14.3,-34.7427400025996,-0.895757486901246
14.31,-34.76934501732,-0.896386859451968
14.32,-34.7960510258134,-0.897016220835274
14.33,-34.8228585239508,-0.897645571058927
14.34,-34.8497680110229,-0.898274910128777
14.35,-34.8767799897572,-0.898904238053297
14.36,-34.9038949663317,-0.899533554840545
14.37,-34.9311134504011,-0.900162860501978
14.38,-34.9584359551,-0.900792155046627
14.39,-34.9858629970687,-0.901421438486439
14.4,-35.0133950964667,-0.902050710834978
14.41,-35.0410327769855,-0.902679972104419
14.42,-35.0687765658645,-0.903309222309605
14.43,-35.0966269939087,-0.903938461465522
14.44,-35.124584595498,-0.904567689589302
14.45,-35.1526499086043,-0.905196906696466
14.46,-35.1808234748028,-0.905826112806725
14.47,-35.2091058392826,-0.906455307937914
14.48,-35.2374975508658,-0.907084492111361
14.49,-35.2659991620078,-0.907713665345966
14.5,-35.2946112288207,-0.908342827665143
14.51,-35.3233343110736,-0.908971979091233
14.52,-35.3521689722046,-0.90960111964847
14.53,-35.3811157793327,-0.910230249361604
14.54,-35.4101753032625,-0.910859368255512
14.55,-35.439348118493,-0.911488476358081
14.56,-35.4686348032207,-0.912117573695879
14.57,-35.4980359393515,-0.912746660298215
14.58,-35.5275521125003,-0.913375736195388
14.59,-35.5571839119957,-0.914004801417624
14.6,-35.5869319308826,-0.914633855996161
14.61,-35.6167967659244,-0.915262899964751
14.62,-35.6467790176019,-0.915891933355547
14.63,-35.6768792901207,-0.916520956205616
14.64,-35.7070981913932,-0.917149968549118
14.65,-35.7374363330517,-0.917778970422785
14.66,-35.7678943304349,-0.918407961865398
14.67,-35.798472802589,-0.919036942916003
14.68,-35.8291723722508,-0.919665913613071
14.69,-35.859993665849,-0.920294873999265
14.7,-35.8909373134892,-0.920923824115138
14.71,-35.9220039489443,-0.921552764005432
14.72,-35.9531942096366,-0.922181693712771
14.73,-35.9845087366311,-0.922810613283244
14.74,-36.0159481746088,-0.923439522763411
14.75,-36.0475131718568,-0.924068422200156
14.76,-36.0792043802387,-0.924697311641673
14.77,-36.1110224551816,-0.925326191137497
14.78,-36.1429680556422,-0.925955060739043
14.79,-36.1750418440835,-0.926583920497487
14.8,-36.2072444864484,-0.927212770466168
14.81,-36.2395766521196,-0.927841610698444
14.82,-36.2720390138922,-0.928470441249318
14.83,-36.3046322479334,-0.929099262175442
14.84,-36.3373570337437,-0.929728073534031
14.85,-36.3702140541132,-0.93035687538263
14.86,-36.4032039950746,-0.930985667781796
14.87,-36.4363275458577,-0.931614450791592
14.88,-36.4695853988362,-0.93224322447429
14.89,-36.502978249469,-0.932871988892258
14.9,-36.5365067962454,-0.933500744110055
14.91,-36.5701717406211,-0.934129490192613
14.92,-36.6039737869522,-0.934758227206811
14.93,-36.6379136424225,-0.935386955219647
14.94,-36.6719920169701,-0.936015674299539
14.95,-36.7062096232145,-0.93664438451716
14.96,-36.7405671763668,-0.937273085943024
14.97,-36.77506539414,-0.937901778649103
14.98,-36.8097049966646,-0.938530462709118
14.99,-36.8444867063911,-0.939159138198254
15,-36.8794112479755,-0.939787805191535
15.01,-36.9144793481866,-0.940416463766578
15.02,-36.9496917357788,-0.941045114000293
15.03,-36.9850491413869,-0.94167375597328
15.04,-37.0205522973888,-0.942302389765462
15.05,-37.0562019377808,-0.942931015458531
15.06,-37.0919987980385,-0.943559633136814
15.07,-37.1279436149653,-0.944188242882301
15.08,-37.1640371265543,-0.944816844782356
15.09,-37.2002800718125,-0.9454454389226
15.1,-37.2366731906135,-0.946074025392108
15.11,-37.2732172235005,-0.946702604278459
15.12,-37.3099129115227,-0.947331175673012
15.13,-37.3467609960344,-0.9479597396673
15.14,-37.383762218497,-0.948588296354695
15.15,-37.4209173202669,-0.949216845828219
15.16,-37.4582270423838,-0.949845388183837
15.17,-37.4956921253383,-0.950473923518841
15.18,-37.5333133088258,-0.951102451930166
15.19,-37.5710913315095,-0.951730973517453
15.2,-37.6090269307507,-0.952359488380822
15.21,-37.6471208423435,-0.952987996623149
15.22,-37.6853738002228,-0.953616498346951
15.23,-37.723786536171,-0.954244993656105
15.24,-37.7623597795112,-0.954873482656657
15.25,-37.8010942567833,-0.955501965455749
15.26,-37.8399906914055,-0.956130442161596
15.27,-37.8790498033237,-0.956758912882954
15.28,-37.9182723086459,-0.9573873777316
15.29,-37.9576589192657,-0.958015836820743
15.3,-37.9972103424516,-0.958644290261861
15.31,-38.0369272804459,-0.959272738170053
15.32,-38.0768104300297,-0.959901180662708
15.33,-38.1168604820678,-0.960529617856057
15.34,-38.1570781210467,-0.961158049869993
15.35,-38.1974640245831,-0.961786476824151
15.36,-38.2380188629187,-0.962414898841005
15.37,-38.2787432983878,-0.963043316041303
15.38,-38.3196379848715,-0.963671728551538
15.39,-38.3607035672213,-0.96430013649593
15.4,-38.4019406806671,-0.964928540002112
15.41,-38.4433499501905,-0.965556939198948
15.42,-38.4849319898847,-0.966185334214695
15.43,-38.5266874022813,-0.966813725181123
15.44,-38.5686167776537,-0.967442112230318
15.45,-38.6107206932902,-0.968070495497002
15.46,-38.6529997127343,-0.968698875115917
15.47,-38.6954543850056,-0.969327251223618
15.48,-38.7380852437833,-0.969955623958441
15.49,-38.7808928065523,-0.970583993459912
15.5,-38.8238775737233,-0.97121235986794
15.51,-38.8670400277192,-0.971840723325392
15.52,-38.9103806320174,-0.972469083975779
15.53,-38.9538998301635,-0.973097441964145
15.54,-38.9975980447431,-0.97372579743707
15.55,-39.0414756763046,-0.97435415054269
15.56,-39.0855331022612,-0.974982501429793
15.57,-39.1297706757306,-0.975610850249314
15.58,-39.1741887243398,-0.976239197154631
15.59,-39.2187875489766,-0.976867542296892
15.6,-39.263567422511,-0.9774958858326
15.61,-39.308528588439,-0.978124227918688
15.62,-39.3536712595034,-0.978752568712499
15.63,-39.3989956162443,-0.979380908374419
15.64,-39.4445018054969,-0.980009247063818
15.65,-39.4901899388453,-0.980637584943398
15.66,-39.5360600910004,-0.981265922177806
15.67,-39.5821122981312,-0.981894258932384
15.68,-39.6283465561193,-0.982522595373251
15.69,-39.6747628187715,-0.983150931668114
15.7,-39.7213609959369,-0.983779267987839
15.71,-39.7681409515817,-0.984407604503707
15.72,-39.8151025017707,-0.985035941387205
15.73,-39.8622454125948,-0.985664278813819
15.74,-39.9095693980051,-0.986292616958332
15.75,-39.957074117585,-0.986920955998696
15.76,-40.0047591742245,-0.987549296112719
15.77,-40.0526241117253,-0.988177637480504
15.78,-40.1006684123155,-0.988805980284744
15.79,-40.1488914940715,-0.989434324708608
15.8,-40.1972927082536,-0.990062670936392
15.81,-40.2458713365447,-0.990691019154077
15.82,-40.2946265881986,-0.991319369550575
15.83,-40.3435575970743,-0.991947722313479
15.84,-40.3926634185918,-0.992576077636351
15.85,-40.4419430265521,-0.993204435708463
15.86,-40.4913953098804,-0.993832796725616
15.87,-40.5410190692349,-0.994461160883271
15.88,-40.5908130135129,-0.995089528377127
15.89,-40.6407757562422,-0.995717899407645
15.9,-40.6909058118401,-0.99634627417373
15.91,-40.741201591764,-0.996974652876375
15.92,-40.7916614005375,-0.997603035721035
15.93,-40.8422834316271,-0.998231422911364
15.94,-40.8930657632146,-0.998859814653356
15.95,-40.9440063538229,-0.999488211155139
15.96,-40.9951030378063,-1.00011661262722
15.97,-41.0463535207012,-1.00074501927983
15.98,-41.0977553744382,-1.00137343132526
15.99,-41.1493060324137,-1.00200184897798
16,-41.2010027844078,-1.0026302724552
